group,L,boundary,hs_scheme,configuration,pf_weight_real,pf_weight_imag,dense_weight_real,dense_weight_imag,weight_error,z2_match,green_error,determinant_identity_error
dense_L4_random,4,1,0,53,1.6975696625567753,-6.0680068562074521e-31,1.6975696625567687,2.5657292594351993e-17,3.9240731654441738e-15,1,3.0538439221975878e-15,1.5410438993112683e-16
dense_L4_random,4,1,0,54,1.277363167238998,-1.1422591090143537e-17,1.2773631672389931,1.0243689744102368e-18,3.8242821548911738e-15,1,5.3734879608690629e-15,0
dense_L4_random,4,1,0,55,1.3396658221462192,1.5441664145574015e-17,1.3396658221462148,4.7432898136734691e-17,3.3150112905652559e-15,1,2.5211486131452269e-15,1.2372209634839372e-16
dense_L4_random,4,1,0,56,1.7997822116795019,2.9708307296140823e-17,1.7997822116794944,5.9828756203975049e-17,4.1947167853320657e-15,1,4.8483674682464829e-15,3.8052268227906147e-33
dense_L4_random,4,1,0,57,4.2103595778368765,-5.2197836726199948e-18,4.2103595778368561,1.2755856495727634e-16,4.8519692407406638e-15,1,2.3582148637747586e-15,6.953157782098131e-33
dense_L4_random,4,1,0,58,1.7615989248771018,4.3875397064121989e-17,1.7615989248770942,6.196536558541795e-17,4.2856169665967659e-15,1,4.3502424711746681e-15,1.4310544154133635e-16
dense_L4_random,4,1,0,59,4.1059119090090039,5.3067988262615913e-17,4.1059119090089879,1.3636940924330943e-16,3.8937582998849082e-15,1,4.5813052732382231e-15,1.2644224655418306e-15
dense_L4_random,4,1,0,60,2.1875530743644576,5.6862254067287599e-17,2.1875530743644482,5.1513050377129417e-17,4.2631536808214913e-15,1,5.455195394620031e-15,1.8560215714846818e-16
dense_L4_random,4,1,0,61,2.8713453026272986,5.9452441089976818e-17,2.8713453026272875,8.8350180384525158e-17,3.866573569072011e-15,1,4.2740231746499937e-15,4.3091276749123909e-16
dense_L4_random,4,1,0,62,1.154050465271321,4.1596633067182418e-18,1.1540504652713177,5.2141352533119966e-17,2.8863682904701397e-15,1,5.2850642306216949e-15,0
dense_L4_random,4,1,0,63,4.1059119090090066,-3.9642297639712537e-17,4.1059119090089879,4.2906826750350235e-17,4.542700842006512e-15,1,2.4181269702694645e-15,2.9245644460371854e-33
dense_L4_random,4,1,0,64,0.54005717004897535,-3.5987884731550947e-31,0.54005717004897436,1.0007378635028964e-17,1.8502686200497269e-15,1,5.5437554997115491e-15,1.9032715745968252e-16
dense_L4_random,4,1,0,65,1.7274404562079175,-1.2320760452114818e-18,1.7274404562079102,5.8920668222558041e-17,4.2419516315245651e-15,1,4.8694947964438853e-15,5.9528376671046254e-16
dense_L4_random,4,1,0,66,0.54005717004897535,-3.5987884731550947e-31,0.54005717004897436,1.0007378635028964e-17,1.8502686200497269e-15,1,5.5437554997115491e-15,1.9032715745968252e-16
dense_L4_random,4,1,0,67,4.1287865870586371,3.4591559688345463e-17,4.1287865870586176,1.194544672082803e-16,4.7326518584861228e-15,1,3.154683701246924e-15,4.1681691354572748e-16
dense_L4_random,4,1,0,68,1.1860478752807337,-3.161363274718725e-17,1.1860478752807295,2.4915077684982803e-17,3.5573827002335412e-15,1,4.6115397308052511e-15,1.5784680139449178e-16
dense_L4_random,4,1,0,69,1.7274404562079175,1.2320760452110762e-18,1.7274404562079102,2.2877694854936181e-18,4.2418087478742964e-15,1,2.4586271336103024e-15,1.4882094167761559e-16
dense_L4_random,4,1,0,70,4.8999145103665365,1.2229622330511325e-30,4.8999145103665178,4.6020882086720451e-17,3.8065569408562847e-15,1,3.5883890648853786e-15,5.9189298616733201e-16
dense_L4_random,4,1,0,71,0.90363396053784484,-2.0730812958072609e-17,0.90363396053784195,1.9698152231831593e-17,3.1947260693468986e-15,1,4.1452655088759691e-15,0
dense_L4_random,4,1,0,72,6.6627985249057398,-2.7813167826777759e-17,6.6627985249057087,1.4334048694829841e-16,4.6657145245947793e-15,1,1.8683655659269439e-15,1.6005779953905717e-16
dense_L4_random,4,1,0,73,2.9142998808946659,8.4695168078929397e-17,2.914299880894653,1.1416296651466273e-16,4.4191131060390193e-15,1,2.5395053748316805e-15,2.3220521287203653e-32
dense_L4_random,4,1,0,74,1.6954684978333834,-8.5886076451238712e-18,1.6954684978333758,3.2606616663277628e-17,4.4528276229517422e-15,1,5.4646997306728612e-15,1.544865844069551e-16
dense_L4_random,4,1,0,75,6.662798524905738,4.1555390208641379e-17,6.6627985249057105,1.9062202385914749e-16,4.1324879370828379e-15,1,2.0453411418351981e-15,8.0028899769528589e-16
dense_L4_random,4,1,0,76,2.7803517671648197,2.0378611971012604e-17,2.7803517671648081,5.5796394252064062e-17,4.152846382069102e-15,1,2.5066989799433898e-15,1.1489489300874134e-16
dense_L4_random,4,1,0,77,1.6947868857511201,2.32101812643179e-17,1.6947868857511126,3.3694497133612014e-17,4.4545564465447539e-15,1,3.2368119432617386e-15,6.1844349086028852e-16
dense_L4_random,4,1,0,78,4.1059119090090048,-5.7539896308743366e-17,4.1059119090089879,5.8715737570519653e-17,4.1101199416256071e-15,1,4.9531092824398267e-15,0
dense_L4_random,4,1,0,79,0.62191576188942244,-1.9062472865615339e-17,0.62191576188942099,-2.0528444784181209e-17,2.320717314082668e-15,1,7.4530651279270876e-15,7.9670462951940964e-33
dense_L4_random,4,1,0,80,1.1576177377720853,-2.888341001610226e-18,1.1576177377720804,3.3111660232476896e-17,4.2199715835733911e-15,1,5.4213639682343978e-15,6.6278072747257827e-16
dense_L4_random,4,1,0,81,2.5688345118361577,-3.1101829778739621e-17,2.5688345118361458,3.7378364145065241e-17,4.6677215534065236e-15,1,2.8656526651684146e-15,1.3459470107361765e-16
dense_L4_random,4,1,0,82,2.5689417982223657,-3.0992644522408124e-17,2.5689417982223537,3.061202353980064e-17,4.6675120979098101e-15,1,5.013903484032914e-15,1.3458345918595851e-16
dense_L4_random,4,1,0,83,2.8713453026272999,-7.3194663471847224e-17,2.8713453026272875,-1.0043579655883202e-17,4.3306035766904318e-15,1,4.5147821617502133e-15,4.3091276749123899e-16
dense_L4_random,4,1,0,84,2.1875530743644576,5.6862254067287599e-17,2.1875530743644482,5.1513050377129417e-17,4.2631536808214913e-15,1,5.455195394620031e-15,1.8560215714846818e-16
dense_L4_random,4,1,0,85,1.1576177377720849,8.6596157642266836e-18,1.1576177377720807,1.7354229171882193e-17,3.6444296897525817e-15,1,3.1493764593791232e-15,4.9708554560443407e-16
dense_L4_random,4,1,0,86,1.761598924877102,4.1440674767839718e-17,1.761598924877094,6.3890593360609782e-17,4.5377169510487816e-15,1,4.6558093337435011e-15,1.4310544154133635e-16
dense_L4_random,4,1,0,87,1.1576177377720853,-2.888341001610226e-18,1.1576177377720804,3.3111660232476896e-17,4.2199715835733911e-15,1,5.4213639682343978e-15,6.6278072747257827e-16
dense_L4_random,4,1,0,88,2.8713453026272977,-5.9452441089979456e-17,2.8713453026272875,-2.2227742355956198e-17,3.5572592571623757e-15,1,4.2943524030464968e-15,2.1545638374561972e-16
dense_L4_random,4,1,0,89,2.1687327427645244,-1.6972377671463696e-17,2.168732742764516,2.3048021280470207e-17,3.890654541976406e-15,1,5.3688591694102685e-15,1.8883745734471635e-16
dense_L4_random,4,1,0,90,4.89991451036654,-7.4085500889101943e-31,4.8999145103665169,4.6020882086720451e-17,4.7128750349364544e-15,1,1.6327324714625181e-15,2.9594649308366586e-16
dense_L4_random,4,1,0,91,2.7820045437820538,-6.883222074062051e-18,2.7820045437820409,3.6023853862551802e-17,4.62927301471759e-15,1,1.8654133441416127e-15,1.1475841646346599e-16
dense_L4_random,4,1,0,92,0.8750778126575397,1.12837630143679e-30,0.87507781265753692,2.254302436227331e-17,3.1718883359935635e-15,1,4.7008976225537644e-15,2.8996586826897378e-16
dense_L4_random,4,1,0,93,1.2756889239992881,2.9952628133074041e-17,1.2756889239992835,2.5407825349228254e-17,3.6552319539137303e-15,1,5.0267315754888493e-15,5.4577124100440498e-16
dense_L4_random,4,1,0,94,1.1576177377720847,-8.6596157642270796e-18,1.1576177377720807,3.0184473020776172e-17,3.4527733227903672e-15,1,3.8235300282517241e-15,0
dense_L4_random,4,1,0,95,2.7803517671648215,-1.6397532730357765e-17,2.7803517671648077,5.4564264365352406e-17,4.9515131702401656e-15,1,2.5275890066085551e-15,3.446846790262237e-16
dense_L4_random,4,1,0,96,1.1860478752807333,2.9901479656503955e-17,1.1860478752807293,3.2074452490415373e-17,3.3698500394876586e-15,1,4.9013191397240193e-15,1.5784680139449183e-16
dense_L4_random,4,1,0,97,1.8140556253756701,1.5321272699283839e-17,1.8140556253756621,6.6917298501635382e-17,4.4065750692581528e-15,1,5.1075744905399866e-15,1.3494879820220631e-16
dense_L4_random,4,1,0,98,2.7437031173001691,-5.8554930165381543e-17,2.7437031173001576,5.3135341937775393e-17,4.2084945611767145e-15,1,5.1773063607725855e-15,2.3596955801469481e-16
dense_L4_random,4,1,0,99,1.1860478752807337,-2.9901479656504886e-17,1.1860478752807293,2.7505042237067059e-17,3.7445900935916131e-15,1,4.6094616029738899e-15,1.5784680139449173e-16
dense_L4_random,4,1,1,0,1.9694804076676617,1.5839113309882406e-16,1.9694804076676553,-5.7293362632577641e-17,3.2713728388781452e-15,1,3.2434151028210978e-15,1.1448982498884378e-16
dense_L4_random,4,1,1,1,2.0350767522870061,1.4346045947544096e-16,2.0350767522869972,-3.3063832451571621e-16,4.3705617457906179e-15,1,3.5353957708520571e-15,2.1445621192220675e-16
dense_L4_random,4,1,1,2,1.8629370383413979,1.4040147074257375e-18,1.8629370383413915,-1.0632453994909598e-17,3.4565337741981583e-15,1,2.9350437390271383e-15,2.5591978498810823e-16
dense_L4_random,4,1,1,3,2.0350767522870066,-1.5594055106907574e-16,2.0350767522869972,3.9854597014664443e-16,4.590658730150718e-15,1,5.1336782377893149e-15,2.1445621192220655e-16
dense_L4_random,4,1,1,4,2.4205822253537681,-1.0204014436604983e-17,2.4205822253537619,9.1919918754401536e-17,2.5688396597961972e-15,1,3.118058209539037e-15,4.5475951197958334e-16
dense_L4_random,4,1,1,5,2.0120843887564575,1.2955721517329737e-16,2.0120843887564521,-2.3394775934423984e-18,2.6493434106741037e-15,1,3.0400589298731414e-15,4.3877091286593903e-16
dense_L4_random,4,1,1,6,1.9175024384399644,-5.5750585143772727e-18,1.9175024384399575,-1.2928205660225748e-16,3.5903444739409494e-15,1,4.3821664825549144e-15,2.4156186112687615e-16
dense_L4_random,4,1,1,7,2.4974224205271764,-2.6163337679405721e-16,2.4974224205271689,1.4401899338988865e-16,3.0272840324741169e-15,1,2.6542706710276995e-15,1.4240203783055326e-16
dense_L4_random,4,1,1,8,3.3923516287261699,-1.5191623030247883e-16,3.3923516287261606,-2.9796834794155512e-17,2.7493237585533971e-15,1,2.9265312349193398e-15,3.0871553483399811e-16
dense_L4_random,4,1,1,9,1.8629370383413979,1.1567444481819441e-16,1.8629370383413915,1.1041385083044566e-16,3.4565288891271759e-15,1,3.146871686848202e-15,1.2795989249405409e-16
dense_L4_random,4,1,1,10,3.3923516287261699,1.5191623030247801e-16,3.392351628726161,2.1694580054215932e-16,2.6182492939141452e-15,1,2.9124682131943073e-15,1.5435776741699913e-16
dense_L4_random,4,1,1,11,2.0120843887564583,-1.2955721517329841e-16,2.0120843887564521,4.0705307428631588e-17,3.0911128273619365e-15,1,3.0062103196852243e-15,4.3877091286593863e-16
dense_L4_random,4,1,1,12,2.1296276991996286,2.8536709329357541e-16,2.1296276991996193,-9.0683030953157137e-17,4.3826684469738737e-15,1,3.9099830521389079e-15,1.9583614118707959e-16
dense_L4_random,4,1,1,13,2.5463731116404955,1.1572702611708394e-16,2.5463731116404889,1.252697051044981e-16,2.6160129293162615e-15,1,3.4876509616786013e-15,2.7395935372635294e-16
dense_L4_random,4,1,1,14,1.921365955959647,1.2554088194361116e-16,1.9213659559596408,3.5756032732622237e-17,3.2361857914498047e-15,1,2.9942572313295193e-15,0
dense_L4_random,4,1,1,15,2.0056234357564739,4.3134453132724928e-18,2.0056234357564682,-1.4433985602114435e-16,2.8794404510952419e-15,1,4.0008764608461088e-15,7.6605804329363738e-34
dense_L4_random,4,1,1,16,5.173661280955594,-2.5508119508759558e-31,5.1736612809555869,-2.9117515069287154e-17,1.3733962530976247e-15,1,2.5143290815035221e-15,3.5538985822625592e-32
dense_L4_random,4,1,1,17,1.695282650304061,-6.0573831484049244e-31,1.6952826503040552,2.8507786185791084e-17,3.405467585078743e-15,1,3.0690290875859967e-15,1.5452045784246469e-16
dense_L4_random,4,1,1,18,1.921365955959647,-1.2554088194361264e-16,1.921365955959641,-6.4795326287252321e-18,3.1208976318029289e-15,1,3.1075518436243223e-15,3.6088704586582861e-16
dense_L4_random,4,1,1,19,2.3233882480653247,5.2228115945177216e-18,2.3233882480653181,3.3155956948303143e-17,2.8671044193310834e-15,1,3.69833118808976e-15,6.581374914041546e-16
dense_L4_random,4,1,1,20,2.3146710065707388,-4.8118526034700315e-18,2.3146710065707317,1.1384142083515716e-16,3.0701633025707434e-15,1,3.8189948218383655e-15,4.9732801944188682e-16
dense_L4_random,4,1,1,21,2.1760191479775934,-1.6264808465698761e-16,2.1760191479775841,1.2276656157064518e-16,4.2877563343904795e-15,1,3.3619886118132377e-15,1.8757492934232906e-16
dense_L4_random,4,1,1,22,2.5528358004064997,-1.2586452252432985e-30,2.5528358004064939,1.052310882614426e-18,2.2614693130820517e-15,1,3.3352633776192449e-15,1.3628700679598573e-16
dense_L4_random,4,1,1,23,2.5919733674397998,4.0354001061219042e-16,2.5919733674397905,9.4937438323730666e-17,3.599951339194529e-15,1,3.2347545048638603e-15,5.8709633363853927e-32
dense_L4_random,4,1,1,24,2.0432933247266911,1.2860837123452578e-16,2.0432933247266849,1.9519310023760412e-17,3.0432272439610793e-15,1,3.3050112237252057e-15,2.1273492004908688e-16
dense_L4_random,4,1,1,25,2.3523408955409564,1.4595852470474756e-16,2.3523408955409479,5.2822939193486189e-17,3.5871539726611702e-15,1,3.2019441378981745e-15,1.7820091467767901e-32
dense_L4_random,4,1,1,26,1.9175024384399646,-1.7285209909359237e-16,1.9175024384399577,1.555716693402405e-16,3.5938485025465859e-15,1,3.6567248893978758e-15,4.8312372225375211e-16
dense_L4_random,4,1,1,27,1.8325212612549255,-3.410878962983392e-16,1.8325212612549184,8.3033896071694883e-17,3.8843063562750241e-15,1,3.5985579370745372e-15,0
dense_L4_random,4,1,1,28,3.4544766841147174,5.2245023608263586e-18,3.4544766841147103,1.8313058911861328e-17,2.0568786714226356e-15,1,3.1069766204517184e-15,2.9771154502803772e-16
dense_L4_random,4,1,1,29,2.008843008818288,-2.0212252434376927e-17,2.0088430088182823,-9.9582646939856544e-19,2.8738889422061817e-15,1,3.09928665979999e-15,2.200940088914334e-16
dense_L4_random,4,1,1,30,2.3470461932338282,-1.5812337609694814e-16,2.3470461932338216,9.5403528307066275e-17,2.8402342353188663e-15,1,2.9089865307769457e-15,3.2246823313046253e-16
dense_L4_random,4,1,1,31,2.889314995153573,-6.0932570033869934e-31,2.8893149951535677,5.9290582694694783e-17,1.8445203609840284e-15,1,2.9506251682165804e-15,6.9250033709262354e-34
dense_L4_random,4,1,1,32,1.7931976726623839,-1.6930203470633753e-17,1.793197672662378,8.5057733773856371e-17,3.3437873860445437e-15,1,3.16682167331607e-15,1.5332893455265149e-32
dense_L4_random,4,1,1,33,3.3601271054786501,1.5857579204988413e-17,3.3601271054786412,1.0432319132590745e-16,2.643419275862492e-15,1,2.8797559020409382e-15,1.5733262926758481e-16
dense_L4_random,4,1,1,34,2.5917719991632451,2.7685776098419328e-17,2.5917719991632375,1.8693265719619017e-16,2.9135263180220757e-15,1,3.5054703334842579e-15,7.9333731147816991e-16
dense_L4_random,4,1,1,35,2.6790989348913961,-1.6511221960586525e-31,2.6790989348913881,5.9114810984806544e-17,2.9837734825576741e-15,1,2.8753792086617684e-15,2.4748718109857176e-16
dense_L4_random,4,1,1,36,1.7658069950211583,3.0344533427794799e-18,1.7658069950211517,2.3730954342256784e-16,3.7747367337048585e-15,1,4.3213369004330112e-15,4.2727256720375544e-16
dense_L4_random,4,1,1,37,3.2978006818135461,1.5932978245033908e-17,3.2978006818135395,1.2372977478053296e-17,2.0199338109689482e-15,1,3.144709114911612e-15,3.2667161621164834e-16
dense_L4_random,4,1,1,38,1.9213659559596477,1.2554088194361125e-16,1.921365955959641,3.5756032732622287e-17,3.4672953281874483e-15,1,3.182145066172295e-15,7.2177409173165702e-16
dense_L4_random,4,1,1,39,1.9213659559596472,-1.2554088194361241e-16,1.921365955959641,-6.4795326287251827e-18,3.2364416765139865e-15,1,3.1119754261823607e-15,7.2177409173165731e-16
dense_L4_random,4,1,1,40,2.0071502966378789,-2.8504598391284303e-16,2.0071502966378718,-7.6579065138308468e-17,3.5415807319888214e-15,1,3.2631294613262664e-15,2.2046539403992823e-16
dense_L4_random,4,1,1,41,2.5231943546525057,-4.4164205036726788e-17,2.5231943546525004,1.6517343458173451e-16,2.1136622097523451e-15,1,3.3497042544210428e-15,1.5488488513146902e-32
dense_L4_random,4,1,1,42,2.458252114323987,1.2325560505196886e-16,2.4582521143239786,1.2339509160642051e-16,3.4323961074368953e-15,1,3.1638200238664169e-15,2.939526432295143e-16
dense_L4_random,4,1,1,43,2.0771091185640032,-2.880595542496623e-16,2.077109118563996,-6.7172134418432783e-17,3.422477829450763e-15,1,3.5477387543848527e-15,6.1759368543113484e-16
dense_L4_random,4,1,1,44,2.546373111640496,-4.6308747924687451e-17,2.5463731116404889,1.53610547350633e-16,2.7915152132641961e-15,1,2.9196973031445674e-15,4.1093903058952932e-16
dense_L4_random,4,1,1,45,2.889314995153573,-6.0932570033869934e-31,2.8893149951535677,5.9290582694694783e-17,1.8445203609840284e-15,1,2.9506251682165804e-15,6.9250033709262354e-34
dense_L4_random,4,1,1,46,2.4582521143239857,-5.2811627663234869e-17,2.4582521143239786,4.4014583639424935e-17,2.8907071877316826e-15,1,3.3622384029885864e-15,2.4476474449712337e-32
dense_L4_random,4,1,1,47,3.2978006818135444,3.4528866514028291e-18,3.2978006818135395,-1.2141620361044267e-16,1.4817684453390393e-15,1,3.0696139516369139e-15,1.6333580810582429e-16
dense_L4_random,4,1,1,48,3.3601271054786492,-2.8409465053165034e-16,3.3601271054786421,-2.4600604894441275e-17,2.1160402528988468e-15,1,2.9173990743248181e-15,4.7199788780275443e-16
dense_L4_random,4,1,1,49,2.0120843887564566,4.0848010418742502e-18,2.0120843887564521,8.8521938165048499e-17,2.2075091759441454e-15,1,3.1550407847271665e-15,6.5815636929890844e-16
dense_L4_random,4,1,1,50,3.3601271054786488,2.840946505316498e-16,3.3601271054786412,1.2333929258799633e-17,2.2482501542561982e-15,1,2.8902007649859186e-15,1.5733262926758488e-16
dense_L4_random,4,1,1,51,2.0071502966378785,9.9806806833699369e-18,2.0071502966378718,6.1930260804831399e-18,3.3188043943417403e-15,1,3.0833938351780434e-15,2.6006361638344775e-32
dense_L4_random,4,1,1,52,2.3452189074668173,-1.2215725573746173e-16,2.3452189074668119,-1.1339526952716091e-16,2.2723156906159097e-15,1,3.5293041392974334e-15,1.7928488331013529e-32
dense_L4_random,4,1,1,53,3.3923516287261699,-1.5191623030247883e-16,3.3923516287261606,-2.9796834794155512e-17,2.7493237585533971e-15,1,2.9265312349193398e-15,3.0871553483399811e-16
dense_L4_random,4,1,1,54,2.306556670905179,-1.2307492477313723e-16,2.3065566709051724,-1.0801042149773913e-16,2.888008461190065e-15,1,4.263387327135066e-15,1.0016666358364083e-15
dense_L4_random,4,1,1,55,1.7658069950211583,3.0344533427794799e-18,1.7658069950211517,2.3730954342256784e-16,3.7747367337048585e-15,1,4.3213369004330112e-15,4.2727256720375544e-16
dense_L4_random,4,1,1,56,2.0394392295937855,1.2738006733197968e-16,2.0394392295937802,1.8416495531471336e-16,2.613156093681456e-15,1,4.4458874464128947e-15,4.2707944988636511e-16
dense_L4_random,4,1,1,57,2.5087032226702783,-1.7060367384594295e-16,2.508703222670273,-1.0248618694272175e-17,2.1251946088942119e-15,1,3.2785336645867522e-15,1.4112424820946135e-16
dense_L4_random,4,1,1,58,2.0071502966378789,-2.8504598391284303e-16,2.0071502966378718,-7.6579065138308468e-17,3.5415807319888214e-15,1,3.2631294613262664e-15,2.2046539403992823e-16
dense_L4_random,4,1,1,59,1.925884935751607,1.1814455907913398e-18,1.9258849357516008,7.4431927505051946e-17,3.228479707872144e-15,1,3.0480264854326738e-15,1.1973181028640287e-16
dense_L4_random,4,1,1,60,1.9889881212474934,-2.7514743165304882e-16,1.9889881212474858,-5.9793029659059854e-17,3.7972009071841074e-15,1,3.2090455101043927e-15,3.3676511484173245e-16
dense_L4_random,4,1,1,61,3.3923516287261686,1.4535952046953684e-16,3.3923516287261615,1.1853908995211616e-16,2.0945582161906145e-15,1,2.9920549454537564e-15,3.4274309483217464e-32
dense_L4_random,4,1,1,62,2.3146710065707388,-3.0547009196618539e-17,2.3146710065707317,7.6674522706770657e-17,3.0700848123186148e-15,1,3.021814447602096e-15,3.3155201296125793e-16
dense_L4_random,4,1,1,63,1.9213659559596468,-1.1270451832844351e-17,1.921365955959641,1.1456677219662993e-16,3.0054300590578342e-15,1,3.4589217394571547e-15,1.6694379483716575e-32
dense_L4_random,4,1,1,64,2.3523408955409559,1.1786344321883417e-16,2.3523408955409475,6.7221141004741175e-17,3.5870000717566584e-15,1,2.9821129054848684e-15,1.605091145878954e-16
dense_L4_random,4,1,1,65,1.9491364913462479,1.5064215945894128e-17,1.9491364913462428,1.0128236579576448e-17,2.6201491384929108e-15,1,2.967776311454124e-15,2.337844990500292e-16
dense_L4_random,4,1,1,66,1.955172327410182,2.8590368970895632e-16,1.9551723274101742,3.389954443481114e-18,3.9774982353170345e-15,1,3.2744207353774119e-15,1.1617164459306918e-16
dense_L4_random,4,1,1,67,2.2729371397190326,3.6620544644568579e-18,2.2729371397190237,4.1121094017490682e-17,3.9076589640043829e-15,1,3.0834860157715244e-15,8.5959794985241919e-16
dense_L4_random,4,1,1,68,2.3610581370355419,-1.6590229851220054e-16,2.3610581370355344,7.1336549761704124e-17,3.1990924198763205e-15,1,3.3583586008713184e-15,6.3730429623751533e-16
dense_L4_random,4,1,1,69,1.6952826503040606,-5.353089816609077e-31,1.6952826503040552,2.8507786185791133e-17,3.1435151935848478e-15,1,2.9087395319154621e-15,4.6356137352739443e-16
dense_L4_random,4,1,1,70,1.8629370383413981,-1.1567444481819515e-16,1.8629370383413915,-2.3681344030806406e-17,3.5760593046689846e-15,1,3.1535747158104761e-15,3.8387967748216227e-16
dense_L4_random,4,1,1,71,2.2352672507488145,1.5207250687991031e-16,2.2352672507488069,-2.2365294695569915e-17,3.3783573577579343e-15,1,3.0732129413796459e-15,3.5552594705037849e-16
dense_L4_random,4,1,1,72,2.0771466911339225,1.2784412390220464e-16,2.0771466911339163,1.8722063848087344e-17,2.9936289616695747e-15,1,3.1921582436243931e-15,4.1171422859053193e-16
dense_L4_random,4,1,1,73,1.9213659559596481,-6.8467812190303668e-20,1.921365955959641,-5.2507251535814996e-17,3.6982131564948717e-15,1,3.4084715365791517e-15,3.6088704586582821e-16
dense_L4_random,4,1,1,74,2.335601048168729,1.6617077713912427e-16,2.3356010481687228,6.2424373421804516e-17,2.6623187567619237e-15,1,3.1708367596835657e-15,1.6281817924899249e-16
dense_L4_random,4,1,1,75,2.5231943546525057,4.4164205036724933e-17,2.5231943546525004,-5.0338237026437768e-17,2.1123653698929895e-15,1,3.3540925092433668e-15,1.3950790219268122e-16
dense_L4_random,4,1,1,76,2.3356010481687282,1.7843981164135087e-16,2.3356010481687228,9.9023248193645825e-17,2.2819232089605902e-15,1,2.9406613184401144e-15,6.5127271699596988e-16
dense_L4_random,4,1,1,77,1.8325212612549244,3.5226924821365841e-18,1.8325212612549184,1.7659673476242721e-16,3.2729235698053988e-15,1,4.119624144731294e-15,5.2897137157538752e-16
dense_L4_random,4,1,1,78,2.3610581370355415,-4.3051425588434441e-18,2.3610581370355348,1.5267622727269874e-17,2.8213481058206575e-15,1,3.3419845977986236e-15,6.3730429623751562e-16
dense_L4_random,4,1,1,79,2.3233882480653252,-1.6734455436928908e-16,2.3233882480653181,9.0372204532874363e-17,3.0602287730323532e-15,1,3.4242878741929908e-15,4.9360311855311571e-16
dense_L4_random,4,1,1,80,1.9694804076676617,1.5839113309882406e-16,1.9694804076676553,-5.7293362632577641e-17,3.2713728388781452e-15,1,3.2434151028210978e-15,1.1448982498884378e-16
dense_L4_random,4,1,1,81,1.9491364913462486,1.2933464605666193e-16,1.9491364913462426,9.2851326952859613e-17,3.0758827648414955e-15,1,3.2506159372558762e-15,2.3378449905002915e-16
dense_L4_random,4,1,1,82,2.3610581370355415,-4.3051425588434441e-18,2.3610581370355348,1.5267622727269874e-17,2.8213481058206575e-15,1,3.3419845977986236e-15,6.3730429623751562e-16
dense_L4_random,4,1,1,83,2.4223372900369986,-1.1691121317253939e-30,2.4223372900369915,2.5026251840622163e-17,2.9333121607663763e-15,1,2.8269746596897893e-15,6.0546769818686452e-16
dense_L4_random,4,1,1,84,2.5917719991632455,-2.9500601265791493e-16,2.591771999163238,2.4045995056946747e-16,2.920196025791552e-15,1,3.6547522253020068e-15,2.9359378316576093e-32
dense_L4_random,4,1,1,85,2.4974224205271764,-2.6163337679405721e-16,2.4974224205271689,1.4401899338988865e-16,3.0272840324741169e-15,1,2.6542706710276995e-15,1.4240203783055326e-16
dense_L4_random,4,1,1,86,2.628175578346934,5.8715511727168985e-31,2.6281755783469269,5.2001824524957107e-17,2.7036312581366e-15,1,3.2867011527555804e-15,2.5717068499679966e-16
dense_L4_random,4,1,1,87,1.9694804076676609,-1.3427560660462543e-16,1.9694804076676558,-9.0246674235276655e-17,2.5931792375382296e-15,1,4.315962024772306e-15,3.4346947496653152e-16
dense_L4_random,4,1,1,88,1.8629370383413979,1.4040147074257375e-18,1.8629370383413915,-1.0632453994909598e-17,3.4565337741981583e-15,1,2.9350437390271383e-15,2.5591978498810823e-16
dense_L4_random,4,1,1,89,2.5463731116404955,1.1572702611708394e-16,2.5463731116404889,1.252697051044981e-16,2.6160129293162615e-15,1,3.4876509616786013e-15,2.7395935372635294e-16
dense_L4_random,4,1,1,90,1.921365955959647,-6.8467812189952643e-20,1.921365955959641,-5.2507251535815045e-17,3.1204017357889395e-15,1,3.1897692029869677e-15,3.6088704586582861e-16
dense_L4_random,4,1,1,91,2.0771466911339225,-1.2784412390220689e-16,2.0771466911339163,3.1417602645509937e-17,2.994149841609352e-15,1,3.8797496111435612e-15,2.0585711429526584e-16
dense_L4_random,4,1,1,92,3.2978006818135452,-3.4528866514036022e-18,3.297800681813539,9.2073420551772518e-17,1.8854938069802167e-15,1,3.055481228478417e-15,6.5334323242329737e-16
dense_L4_random,4,1,1,93,1.917502438439965,1.7285209909359103e-16,1.9175024384399575,-6.3112990463261311e-17,3.9390840593634943e-15,1,3.7975505511377089e-15,4.8312372225375231e-16
dense_L4_random,4,1,1,94,2.3356010481687277,-1.6617077713912481e-16,2.3356010481687228,-4.522456543286345e-17,2.0921716590031858e-15,1,3.3202194316380987e-15,1.6281817924899262e-16
dense_L4_random,4,1,1,95,2.4974224205271769,2.6163337679405568e-16,2.4974224205271689,-1.4501785523882828e-16,3.2048814096795239e-15,1,2.904473146942078e-15,1.4240203783055321e-16
dense_L4_random,4,1,1,96,2.0394392295937855,-1.2738006733198034e-16,2.0394392295937802,-1.4474462329542661e-16,2.6130216245918589e-15,1,4.4178562023646708e-15,2.1353972494318251e-16
dense_L4_random,4,1,1,97,2.0432933247266911,1.2860837123452578e-16,2.0432933247266849,1.9519310023760412e-17,3.0432272439610793e-15,1,3.3050112237252057e-15,2.1273492004908688e-16
