task,L,V,seed,attempt,initialization_policy,initialization_success,initial_z2,center_overlap_rcond,center_solve_residual,center_green_residual,proposals,accepted,independent_field_mismatches,mp_fallback_count,mp_fallback_failures,endpoint_rebuild_residual_max,final_hash,status
20,12,6,712061,19,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.3836217609437454e-16,2.0844981588206255e-15,64,43,5,1,0,5.1876419389067686e-15,8599285878735584837,PASS
20,12,6,712061,20,mirrored_theorem_z2_plus,1,1,0.99999999999999856,9.5082383872213707e-16,2.6722479769501891e-15,64,45,3,0,0,2.6722479769501891e-15,6692514158315114117,PASS
20,12,6,712061,21,mirrored_theorem_z2_plus,1,1,0.99999999999999933,9.7087634307536495e-16,2.7249424351186699e-15,64,44,10,0,0,2.7249424351186699e-15,3245384679933566843,PASS
20,12,6,712061,22,mirrored_theorem_z2_plus,1,1,0.99999999999999867,8.176646439272819e-16,2.2882647285423576e-15,64,37,9,0,0,2.2882647285423576e-15,6883445520037487185,PASS
20,12,6,712061,23,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.5104007971127396e-16,2.3866948227266335e-15,64,37,11,0,0,2.3866948227266335e-15,387840222849357069,PASS
20,12,6,712061,24,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.3318889456171868e-16,2.3046789541183501e-15,64,37,9,0,0,2.3046789541183501e-15,1348320144652524405,PASS
20,12,6,712061,25,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.9334021545395045e-16,2.209320832839437e-15,64,46,4,0,0,2.209320832839437e-15,3614091577716868927,PASS
20,12,6,712061,26,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.8266164060807901e-16,2.2011424638294973e-15,64,46,8,0,0,2.2011424638294973e-15,14106488057696420251,PASS
20,12,6,712061,27,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.2668991125070465e-16,2.0212771631056488e-15,64,44,8,0,0,2.0212771631056488e-15,3249721576842623323,PASS
20,12,6,712061,28,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.7000515463465198e-16,2.4319918339926175e-15,64,40,10,0,0,2.4319918339926175e-15,18114351031646851887,PASS
20,12,6,712061,29,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.7662202764014495e-16,2.4398499993832808e-15,64,39,3,0,0,2.4398499993832808e-15,8072060343368740005,PASS
20,12,6,712061,30,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.3868788619823018e-16,1.9986862533615777e-15,64,42,12,0,0,1.9986862533615777e-15,16065438681385306711,PASS
20,12,6,712061,31,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.5576930673369142e-16,2.0905375244429067e-15,64,46,8,0,0,2.0905375244429067e-15,14704019921413883723,PASS
20,12,6,712061,32,mirrored_theorem_z2_plus,1,1,0.99999999999999911,9.0979517501944601e-16,2.5224251939527606e-15,64,48,12,0,0,2.5224251939527606e-15,9335453635490057891,PASS
20,12,6,712061,33,mirrored_theorem_z2_plus,1,1,0.999999999999999,9.0902654550820188e-16,2.540654832077432e-15,64,44,16,0,0,2.540654832077432e-15,1570628340984812143,PASS
20,12,6,712061,34,mirrored_theorem_z2_plus,1,1,0.99999999999999856,8.3464537193843685e-16,2.2999982451251088e-15,64,55,5,0,0,2.2999982451251088e-15,6406840072277812813,PASS
20,12,6,712061,35,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.4381601377853902e-16,2.2957576951751852e-15,64,43,7,1,0,1.9862646384045257e-14,16133597160028665137,PASS
20,12,6,712061,36,mirrored_theorem_z2_plus,1,1,0.99999999999999856,7.7891831394386666e-16,2.1803518469785311e-15,64,46,6,0,0,2.1803518469785311e-15,17529592105592029083,PASS
20,12,6,712061,37,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.7385198531088498e-16,2.4160619655736641e-15,64,39,5,0,0,2.4160619655736641e-15,15567403452145002869,PASS
20,12,6,712061,38,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.9461584500783288e-16,2.4935102137121236e-15,64,41,3,0,0,2.4935102137121236e-15,5143100484865655557,PASS
20,12,6,712061,39,mirrored_theorem_z2_plus,1,1,0.99999999999999878,7.0502251381004386e-16,2.0377930173930109e-15,64,48,4,0,0,2.0377930173930109e-15,9063826335995137383,PASS
20,12,6,712061,40,mirrored_theorem_z2_plus,1,1,0.99999999999999889,7.3695624226034813e-16,1.9928277147608167e-15,64,43,13,0,0,1.9928277147608167e-15,9216782003871532505,PASS
20,12,6,712061,41,mirrored_theorem_z2_plus,1,1,0.99999999999999967,7.0433600053164546e-16,1.9816834327087484e-15,64,37,5,0,0,1.9816834327087484e-15,16999070196361949985,PASS
20,12,6,712061,42,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.8795473470566318e-16,2.4020653676569049e-15,64,52,4,0,0,2.4020653676569049e-15,18367556711541544071,PASS
20,12,6,712061,43,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.9665782495687974e-16,2.5079838583988513e-15,64,43,7,0,0,2.5079838583988513e-15,17468734393633281,PASS
20,12,6,712061,44,mirrored_theorem_z2_plus,1,1,0.999999999999999,9.3090020519621215e-16,2.6033082779030874e-15,64,38,8,0,0,2.6033082779030874e-15,5231573058966992719,PASS
20,12,6,712061,45,mirrored_theorem_z2_plus,1,1,0.99999999999999933,9.0757203956140685e-16,2.5852460514811458e-15,64,40,12,0,0,2.5852460514811458e-15,6364820732565508491,PASS
20,12,6,712061,46,mirrored_theorem_z2_plus,1,1,0.99999999999999845,8.3537709647063888e-16,2.3678682209190785e-15,64,49,11,0,0,2.3678682209190785e-15,4795744834255088789,PASS
20,12,6,712061,47,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.4540998732168861e-16,2.3379267394239291e-15,64,45,7,0,0,2.3379267394239291e-15,11682265934064929209,PASS
20,12,6,712061,48,mirrored_theorem_z2_plus,1,1,0.99999999999999867,8.006565308737743e-16,2.2483721433460793e-15,64,39,5,0,0,2.2483721433460793e-15,16075105546665149581,PASS
20,12,6,712061,49,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.559469804873657e-16,2.1275691620850234e-15,64,36,4,0,0,2.1275691620850234e-15,14189812834914374655,PASS
20,12,6,712061,50,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.440092217258107e-16,2.0770778662014464e-15,64,40,10,0,0,2.0770778662014464e-15,17483574362083345623,PASS
20,12,6,712061,51,mirrored_theorem_z2_plus,1,1,0.99999999999999911,6.6712392155404737e-16,1.8955174779471912e-15,64,41,9,0,0,1.8955174779471912e-15,13071746922539349089,PASS
20,12,6,712061,52,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.8160929432353133e-16,2.4226104918635751e-15,64,30,8,0,0,2.4226104918635751e-15,15606953764254450159,PASS
20,12,6,712061,53,mirrored_theorem_z2_plus,1,1,0.99999999999999867,7.9017515650024861e-16,2.204122606054083e-15,64,37,3,0,0,2.204122606054083e-15,4634917743720565009,PASS
20,12,6,712061,54,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.1524464484394277e-16,2.2312177416697211e-15,64,42,4,0,0,2.2312177416697211e-15,6111048887468331811,PASS
20,12,6,712061,55,mirrored_theorem_z2_plus,1,1,0.99999999999999922,1.0721366726893139e-15,2.9341686852379295e-15,64,43,9,0,0,2.9341686852379295e-15,14108000010964001069,PASS
20,12,6,712061,56,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.2222604442699468e-16,2.2843687255149829e-15,64,49,11,0,0,2.2843687255149829e-15,16705893696748879357,PASS
20,12,6,712061,57,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.2434054734104029e-16,2.3478607303829116e-15,64,45,9,2,0,3.0489429660690843e-14,11483951250355006801,PASS
20,12,6,712061,58,mirrored_theorem_z2_plus,1,1,0.99999999999999867,8.0971077102296421e-16,2.3433139494159115e-15,64,50,4,0,0,2.3433139494159115e-15,13455881544183928587,PASS
20,12,6,712061,59,mirrored_theorem_z2_plus,1,1,0.99999999999999967,5.870726220097908e-16,1.6031203768768076e-15,64,46,8,0,0,1.6031203768768076e-15,6973531508370928075,PASS
20,12,6,712061,60,mirrored_theorem_z2_plus,1,1,0.99999999999999944,7.5083995111199884e-16,2.1578399769864172e-15,64,39,9,0,0,2.1578399769864172e-15,8149937237825685285,PASS
20,12,6,712061,61,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.4470423217486899e-16,2.0921482183166282e-15,64,43,3,0,0,2.0921482183166282e-15,2608222702308626861,PASS
20,12,6,712061,62,mirrored_theorem_z2_plus,1,1,0.99999999999999878,8.7879826751630784e-16,2.4946720111015792e-15,64,38,10,0,0,2.4946720111015792e-15,8449933197624294995,PASS
20,12,6,712061,63,mirrored_theorem_z2_plus,1,1,0.99999999999999967,7.9403260225647502e-16,2.2069689563287027e-15,64,37,3,0,0,2.2069689563287027e-15,11439511437163864893,PASS
20,12,6,712061,64,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.264023151682132e-16,2.318365849129233e-15,64,41,5,0,0,2.318365849129233e-15,3928102944111338053,PASS
20,12,6,712061,65,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.9577253492187343e-16,2.2253929268788761e-15,64,37,9,0,0,2.2253929268788761e-15,17505412327867265645,PASS
20,12,6,712061,66,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.1498571104807073e-16,1.9908092702338888e-15,64,36,12,0,0,1.9908092702338888e-15,2007638730491192547,PASS
20,12,6,712061,67,mirrored_theorem_z2_plus,1,1,0.99999999999999967,6.462406554385971e-16,1.8351112307308009e-15,64,43,7,0,0,1.8351112307308009e-15,14860426886640926773,PASS
20,12,6,712061,68,mirrored_theorem_z2_plus,1,1,0.99999999999999822,8.4763674654135424e-16,2.4182151124605697e-15,64,50,6,0,0,2.4182151124605697e-15,15582704594067571843,PASS
20,12,6,712061,69,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.0533603905033287e-16,2.3718581712894683e-15,64,51,9,0,0,2.3718581712894683e-15,18386423157325822857,PASS
20,12,6,712061,70,mirrored_theorem_z2_plus,1,1,0.999999999999999,9.9788970136495201e-16,2.7609415784958209e-15,64,46,14,0,0,2.7609415784958209e-15,2055933210537975351,PASS
20,12,6,712061,71,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.7934363828590617e-16,2.496754530037628e-15,64,48,2,0,0,2.496754530037628e-15,111506795059317083,PASS
20,12,6,712061,72,mirrored_theorem_z2_plus,1,1,0.99999999999999822,9.5119701465012333e-16,2.6830353874242827e-15,64,41,5,0,0,2.6830353874242827e-15,10945352611679332865,PASS
20,12,6,712061,73,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.4679931500055526e-16,2.3793118429356682e-15,64,44,10,0,0,2.3793118429356682e-15,9867987218616866275,PASS
20,12,6,712061,74,mirrored_theorem_z2_plus,1,1,0.99999999999999933,6.5651630259024435e-16,1.8276765120796795e-15,64,42,6,0,0,1.8276765120796795e-15,15012037710447425359,PASS
20,12,6,712061,75,mirrored_theorem_z2_plus,1,1,0.99999999999999867,9.2424091418284092e-16,2.5610613171562026e-15,64,38,10,0,0,2.5610613171562026e-15,9060526788675687075,PASS
20,12,6,712061,76,mirrored_theorem_z2_plus,1,1,0.99999999999999889,1.0476447456970512e-15,2.9872284017208103e-15,64,37,3,0,0,2.9872284017208103e-15,6436452414061476765,PASS
20,12,6,712061,77,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.5500582244927031e-16,2.1321867341751199e-15,64,39,7,1,0,8.4079498131497044e-15,15754191832374418329,PASS
20,12,6,712061,78,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.5920273963723841e-16,2.4558553812598291e-15,64,39,5,0,0,2.4558553812598291e-15,11531194164556163561,PASS
20,12,6,712061,79,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.6433395154703656e-16,2.4107300819432646e-15,64,37,9,0,0,2.4107300819432646e-15,17709296339220844909,PASS
20,12,6,712061,80,mirrored_theorem_z2_plus,1,1,0.99999999999999933,6.3455595090488168e-16,1.7464155621798095e-15,64,47,9,1,0,2.8943852937892452e-14,7476384141219077297,PASS
20,12,6,712061,81,mirrored_theorem_z2_plus,1,1,0.99999999999999856,7.81015393537016e-16,2.2118041560371377e-15,64,38,6,0,0,2.2118041560371377e-15,12988701100409730575,PASS
20,12,6,712061,82,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.1503287213487033e-16,2.2515761636020175e-15,64,44,12,0,0,2.2515761636020175e-15,12384926064297704247,PASS
20,12,6,712061,83,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.5546053731376187e-16,2.3649953321274443e-15,64,45,11,0,0,2.3649953321274443e-15,3603144620263443641,PASS
20,12,6,712061,84,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.1312690651762878e-16,2.2875489854300641e-15,64,39,5,0,0,2.2875489854300641e-15,11771836661227659269,PASS
20,12,6,712061,85,mirrored_theorem_z2_plus,1,1,0.99999999999999933,9.1673975292747113e-16,2.5805291167925605e-15,64,36,4,0,0,2.5805291167925605e-15,12502583957473042999,PASS
20,12,6,712061,86,mirrored_theorem_z2_plus,1,1,0.99999999999999889,7.6454321238812543e-16,2.1006299586931817e-15,64,40,6,0,0,2.1006299586931817e-15,8607126600560332015,PASS
20,12,6,712061,87,mirrored_theorem_z2_plus,1,1,0.99999999999999878,8.5524581216550711e-16,2.3652599150254949e-15,64,41,11,0,0,2.3652599150254949e-15,13815494874722233309,PASS
20,12,6,712061,88,mirrored_theorem_z2_plus,1,1,0.999999999999999,9.0636429404584218e-16,2.5630092329766206e-15,64,40,4,1,0,3.8233236706127849e-15,16000920186269442835,PASS
20,12,6,712061,89,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.6842141987958922e-16,2.4342784373404683e-15,64,47,7,0,0,2.4342784373404683e-15,9008610597698431837,PASS
20,12,6,712061,90,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.3011202876345148e-16,2.4049127378003747e-15,64,40,12,0,0,2.4049127378003747e-15,2991507008420289035,PASS
20,12,6,712061,91,mirrored_theorem_z2_plus,1,1,0.99999999999999911,6.968067930171189e-16,1.93947326949099e-15,64,42,4,0,0,1.93947326949099e-15,290670930047548983,PASS
20,12,6,712061,92,mirrored_theorem_z2_plus,1,1,0.99999999999999889,6.8679570568063385e-16,1.9531098735767193e-15,64,44,8,0,0,1.9531098735767193e-15,11450889546248035799,PASS
20,12,6,712061,93,mirrored_theorem_z2_plus,1,1,0.99999999999999911,6.9584884335204341e-16,1.9366758016152058e-15,64,44,10,0,0,1.9366758016152058e-15,15465438232391069603,PASS
20,12,6,712061,94,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.0703784731144438e-16,2.277322030955313e-15,64,37,5,0,0,2.277322030955313e-15,4193349878449909369,PASS
20,12,6,712061,95,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.9070067041268508e-16,2.1701567966203723e-15,64,45,3,0,0,2.1701567966203723e-15,5761522108487709769,PASS
20,12,6,712061,96,mirrored_theorem_z2_plus,1,1,0.99999999999999933,6.4612311710213541e-16,1.8260612489276648e-15,64,50,4,0,0,1.8260612489276648e-15,14785967023087080203,PASS
20,12,6,712061,97,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.0956084667491212e-16,2.0114230335740449e-15,64,44,10,1,0,1.4665277972802881e-14,17743508093011814087,PASS
20,12,6,712061,98,mirrored_theorem_z2_plus,1,1,0.99999999999999889,7.5836793653439275e-16,2.2007455083183195e-15,64,45,7,0,0,2.2007455083183195e-15,17777805566297634717,PASS
20,12,6,712061,99,mirrored_theorem_z2_plus,1,1,0.99999999999999944,7.1631186525967305e-16,2.0430277125738962e-15,64,42,8,0,0,2.0430277125738962e-15,6878297839138146175,PASS
20,12,6,712061,100,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.2249371150991661e-16,2.050365795054897e-15,64,50,6,0,0,2.050365795054897e-15,9630435779847767135,PASS
20,12,6,712061,101,mirrored_theorem_z2_plus,1,1,0.99999999999999833,1.105585697663583e-15,3.1461758973151038e-15,64,37,11,0,0,3.1461758973151038e-15,3409293580052784557,PASS
20,12,6,712061,102,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.6021023800904404e-16,2.427851818785685e-15,64,48,4,0,0,2.427851818785685e-15,2199949294484176103,PASS
20,12,6,712061,103,mirrored_theorem_z2_plus,1,1,0.99999999999999878,7.9634118272342417e-16,2.22960709597289e-15,64,35,5,0,0,2.22960709597289e-15,11584462007069104561,PASS
20,12,6,712061,104,mirrored_theorem_z2_plus,1,1,0.99999999999999911,1.0789054871661456e-15,2.9585421267281191e-15,64,45,7,0,0,2.9585421267281191e-15,16401503902198202013,PASS
20,12,6,712061,105,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.8027609284056682e-16,2.4741063650319111e-15,64,38,6,0,0,2.4741063650319111e-15,3639496541972710159,PASS
20,12,6,712061,106,mirrored_theorem_z2_plus,1,1,0.999999999999999,9.0321001919673206e-16,2.4870551680632091e-15,64,46,6,0,0,2.4870551680632091e-15,8009115504510212143,PASS
20,12,6,712061,107,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.1534695363846432e-16,2.3040178944899138e-15,64,40,10,0,0,2.3040178944899138e-15,6821299920564354963,PASS
20,12,6,712061,108,mirrored_theorem_z2_plus,1,1,0.99999999999999867,8.284451960431485e-16,2.3054509479990869e-15,64,41,5,0,0,2.3054509479990869e-15,16905529656003696573,PASS
20,12,6,712061,109,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.2217484873716338e-16,2.3443838491369887e-15,64,49,3,0,0,2.3443838491369887e-15,9261523868271477497,PASS
20,12,6,712061,110,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.6300905413256078e-16,2.1082513499514689e-15,64,40,12,0,0,2.1082513499514689e-15,1602755577689199623,PASS
20,12,6,712061,111,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.8414414178805698e-16,2.2314431684472962e-15,64,39,11,0,0,2.2314431684472962e-15,10172263120118384541,PASS
20,12,6,712061,112,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.4052088043578381e-16,2.0366630409841889e-15,64,36,10,0,0,2.0366630409841889e-15,6341234459301119395,PASS
20,12,6,712061,113,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.3832212583057636e-16,2.3509067220320883e-15,64,46,10,0,0,2.3509067220320883e-15,12972558850499272207,PASS
20,12,6,712061,114,mirrored_theorem_z2_plus,1,1,0.99999999999999944,7.4724536030478816e-16,2.0428280937950257e-15,64,44,10,0,0,2.0428280937950257e-15,15244732666046843235,PASS
20,12,6,712061,115,mirrored_theorem_z2_plus,1,1,0.99999999999999889,7.5172939160698895e-16,2.1092936902002805e-15,64,41,7,0,0,2.1092936902002805e-15,9094107848552044661,PASS
20,12,6,712061,116,mirrored_theorem_z2_plus,1,1,0.99999999999999944,8.3451537006588975e-16,2.362286836962651e-15,64,39,5,0,0,2.362286836962651e-15,3409208543672383821,PASS
20,12,6,712061,117,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.2994783927616944e-16,2.2654509211658804e-15,64,42,6,0,0,2.2654509211658804e-15,12236459221212427303,PASS
20,12,6,712061,118,mirrored_theorem_z2_plus,1,1,0.99999999999999933,6.6941366152777478e-16,1.8898457918941466e-15,64,46,10,0,0,1.8898457918941466e-15,6374516776444360475,PASS
20,12,6,712061,119,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.1467373659684227e-16,2.1460456531694335e-15,64,48,6,0,0,2.1460456531694335e-15,4622654227994285071,PASS
20,12,6,712061,120,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.7769210186639968e-16,2.1316832766800013e-15,64,38,6,0,0,2.1316832766800013e-15,1511164879946778335,PASS
20,12,6,712061,121,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.0248470407678644e-16,2.2380824348229897e-15,64,36,12,0,0,2.2380824348229897e-15,2721949085086274243,PASS
20,12,6,712061,122,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.6394417097365003e-16,2.3858859693063614e-15,64,39,9,0,0,2.3858859693063614e-15,1433207873250636429,PASS
20,12,6,712061,123,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.5958403899644066e-16,2.4364381801192933e-15,64,38,8,0,0,2.4364381801192933e-15,14838622058987661207,PASS
20,12,6,712061,124,mirrored_theorem_z2_plus,1,1,0.99999999999999889,9.196840277698173e-16,2.6276436356054783e-15,64,41,7,0,0,2.6276436356054783e-15,349905268189149857,PASS
20,12,6,712061,125,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.8594549076263641e-16,2.1885101261279892e-15,64,35,9,0,0,2.1885101261279892e-15,1121453168235264017,PASS
20,12,6,712061,126,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.5098010773055299e-16,2.1389913904752984e-15,64,46,6,0,0,2.1389913904752984e-15,17257229969326108323,PASS
20,12,6,712061,127,mirrored_theorem_z2_plus,1,1,0.99999999999999944,7.6688245986025083e-16,2.1453247444120839e-15,64,45,9,0,0,2.1453247444120839e-15,14812550378847567109,PASS
21,12,6,712062,0,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.4796180351332067e-16,2.4038633703460924e-15,64,45,9,0,0,2.4038633703460924e-15,17448867667809888469,PASS
21,12,6,712062,1,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.7370482662842589e-16,2.1875969324978043e-15,64,46,8,0,0,2.1875969324978043e-15,1029302266804272531,PASS
21,12,6,712062,2,mirrored_theorem_z2_plus,1,1,0.99999999999999867,6.996502787817335e-16,1.9243295383940673e-15,64,43,9,0,0,1.9243295383940673e-15,5975636326790184157,PASS
21,12,6,712062,3,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.5169075373009966e-16,2.1301920999483083e-15,64,41,5,0,0,2.1301920999483083e-15,16099945098012665245,PASS
21,12,6,712062,4,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.9647037013277035e-16,2.2038060464884643e-15,64,47,7,0,0,2.2038060464884643e-15,9329770014397913681,PASS
21,12,6,712062,5,mirrored_theorem_z2_plus,1,1,0.99999999999999944,6.3233859908136841e-16,1.8190694586440072e-15,64,46,8,0,0,1.8190694586440072e-15,5769031100170106695,PASS
21,12,6,712062,6,mirrored_theorem_z2_plus,1,1,0.99999999999999878,9.5492415830069065e-16,2.6259718995223783e-15,64,38,8,0,0,2.6259718995223783e-15,13530912560085899283,PASS
21,12,6,712062,7,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.5282862220680056e-16,2.3869976572186997e-15,64,41,9,0,0,2.3869976572186997e-15,11639909081237625953,PASS
21,12,6,712062,8,mirrored_theorem_z2_plus,1,1,0.99999999999999878,8.7765265745317399e-16,2.5277473588101045e-15,64,42,6,0,0,2.5277473588101045e-15,7623874708186482787,PASS
21,12,6,712062,9,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.9105566859393705e-16,2.1777087287106572e-15,64,34,12,0,0,2.1777087287106572e-15,14809539203299519451,PASS
21,12,6,712062,10,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.3691232605443606e-16,2.369725987313183e-15,64,48,12,0,0,2.369725987313183e-15,10151411600623439915,PASS
21,12,6,712062,11,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.4687958985818341e-16,2.0905836563398363e-15,64,34,8,0,0,2.0905836563398363e-15,9610120091608548071,PASS
21,12,6,712062,12,mirrored_theorem_z2_plus,1,1,0.999999999999999,6.6400832262882673e-16,1.8798735153118218e-15,64,38,12,0,0,1.8798735153118218e-15,1856799511152965983,PASS
21,12,6,712062,13,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.4232793710488112e-16,2.0572829052632248e-15,64,44,8,0,0,2.0572829052632248e-15,2190496393805509387,PASS
21,12,6,712062,14,mirrored_theorem_z2_plus,1,1,0.99999999999999889,9.1339890693714894e-16,2.5365877169266489e-15,64,37,11,0,0,2.5365877169266489e-15,12885394434531770685,PASS
21,12,6,712062,15,mirrored_theorem_z2_plus,1,1,0.99999999999999856,8.6871783803648018e-16,2.4729741249548906e-15,64,44,4,0,0,2.4729741249548906e-15,4535270259125046471,PASS
21,12,6,712062,16,mirrored_theorem_z2_plus,1,1,0.99999999999999922,6.9755835167708273e-16,1.9072079362934787e-15,64,51,11,0,0,1.9072079362934787e-15,15263039361182657273,PASS
21,12,6,712062,17,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.5590413939421267e-16,2.0892867391565624e-15,64,47,11,0,0,2.0892867391565624e-15,8619671938442357445,PASS
21,12,6,712062,18,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.910179651532922e-16,2.2621100809078164e-15,64,47,9,0,0,2.2621100809078164e-15,16221012420980755513,PASS
21,12,6,712062,19,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.2326804537176275e-16,2.2496122741746877e-15,64,42,8,0,0,2.2496122741746877e-15,13233607112058490887,PASS
21,12,6,712062,20,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.7514890111871943e-16,2.130601391261027e-15,64,42,8,1,0,1.3192256614622298e-14,531496925593843739,PASS
21,12,6,712062,21,mirrored_theorem_z2_plus,1,1,0.99999999999999944,8.6978201069741559e-16,2.3161492018825611e-15,64,40,8,0,0,2.3161492018825611e-15,9092679607218612471,PASS
21,12,6,712062,22,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.578484716761867e-16,2.1501254694439459e-15,64,41,11,0,0,2.1501254694439459e-15,2237467375641764777,PASS
21,12,6,712062,23,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.769898621548701e-16,2.4685769664544115e-15,64,46,6,0,0,2.4685769664544115e-15,2380552295523254451,PASS
21,12,6,712062,24,mirrored_theorem_z2_plus,1,1,0.99999999999999922,6.479305212081578e-16,1.798130714569316e-15,64,52,6,0,0,1.798130714569316e-15,453843005706796427,PASS
21,12,6,712062,25,mirrored_theorem_z2_plus,1,1,0.99999999999999944,7.8276831895654775e-16,2.1591092014302429e-15,64,42,6,0,0,2.1591092014302429e-15,4649748763314026059,PASS
21,12,6,712062,26,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.3946734572754457e-16,2.0545888217711682e-15,64,45,5,0,0,2.0545888217711682e-15,13984762890049222293,PASS
21,12,6,712062,27,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.9636943720595827e-16,2.2685453110501721e-15,64,48,4,0,0,2.2685453110501721e-15,7346562906433048779,PASS
21,12,6,712062,28,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.6894251596821096e-16,2.188494690873507e-15,64,34,14,0,0,2.188494690873507e-15,11097330382190197783,PASS
21,12,6,712062,29,mirrored_theorem_z2_plus,1,1,0.99999999999999833,8.188013421089839e-16,2.3422297555456317e-15,64,46,6,0,0,2.3422297555456317e-15,9749833262200015783,PASS
21,12,6,712062,30,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.3375093115877368e-16,2.3189758831008979e-15,64,40,8,0,0,2.3189758831008979e-15,3712418328679336031,PASS
21,12,6,712062,31,mirrored_theorem_z2_plus,1,1,0.99999999999999867,1.0216749771232223e-15,2.8904812783814469e-15,64,42,4,0,0,2.8904812783814469e-15,9256586061261384059,PASS
21,12,6,712062,32,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.4098599080047902e-16,2.0099083877686058e-15,64,37,11,0,0,2.0099083877686058e-15,5200652109122265509,PASS
21,12,6,712062,33,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.7408596726722387e-16,2.1565286066434302e-15,64,42,12,0,0,2.1565286066434302e-15,5746155918204150683,PASS
