kind,comparison,seed,bin,metric,value_a,value_b,difference_b_minus_a,sign_z_a,sign_z_b,bin_pair_valid
guard,V6_off_vs_on,740017,6,S_pi,0.2246795388300598,0.16845458758437284,-0.056224951245686966,2.840757389979939,1.9785383800954366,0
guard,V6_off_vs_on,740017,6,S_pi_dq,-0.0005669279502547691,0.02695914560592806,0.02752607355618283,2.840757389979939,1.9785383800954366,0
guard,V6_off_vs_on,740017,6,R_cdw,1.002523273606519,0.839961938748476,-0.16256133485804303,2.840757389979939,1.9785383800954366,0
guard,V6_off_vs_on,740017,7,S_pi,0.16221231375847364,-1.017060854730639,-1.1792731684891127,0.9796644073593258,0.32562394774651304,0
guard,V6_off_vs_on,740017,7,S_pi_dq,-0.028999684732594237,0.5186352435267074,0.5476349282593017,0.9796644073593258,0.32562394774651304,0
guard,V6_off_vs_on,740017,7,R_cdw,1.178776099425925,1.5099353112592895,0.3311592118333644,0.9796644073593258,0.32562394774651304,0
guard,V6_off_vs_on,740017,8,S_pi,0.48233695878125565,0.16918996109195505,-0.3131469976893006,1.6422035742213936,2.6654246812857756,0
guard,V6_off_vs_on,740017,8,S_pi_dq,-0.029126558724380486,0.014961589305174274,0.04408814802955476,1.6422035742213936,2.6654246812857756,0
guard,V6_off_vs_on,740017,8,R_cdw,1.060386329917525,0.9115692845567673,-0.14881704536075757,1.6422035742213936,2.6654246812857756,0
guard,V6_off_vs_on,740017,9,S_pi,-1.674969328141969,0.04237163870862023,1.7173409668505892,1.3095035305387446,2.4916527312876755,0
guard,V6_off_vs_on,740017,9,S_pi_dq,0.6752814979069675,0.10968605748690453,-0.5655954404200629,1.3095035305387446,2.4916527312876755,0
guard,V6_off_vs_on,740017,9,R_cdw,1.403160515575561,-1.5886668731693314,-2.9918273887448925,1.3095035305387446,2.4916527312876755,0
guard,V6_off_vs_on,740017,10,S_pi,0.43126250240980574,0.06768967732938112,-0.3635728250804246,1.6422035742213936,3.3773804293554646,0
guard,V6_off_vs_on,740017,10,S_pi_dq,-0.04069526195788141,0.04523847139573145,0.08593373335361286,1.6422035742213936,3.3773804293554646,0
guard,V6_off_vs_on,740017,10,R_cdw,1.0943630891405691,0.33167843044074596,-0.7626846586998232,1.6422035742213936,3.3773804293554646,0
guard,V6_off_vs_on,740017,11,S_pi,0.8004334817099535,-0.4615308144224794,-1.2619642961324329,0.9796644073593258,0.32562394774651304,0
guard,V6_off_vs_on,740017,11,S_pi_dq,-0.195922869249102,0.289833363987763,0.485756233236865,0.9796644073593258,0.32562394774651304,0
guard,V6_off_vs_on,740017,11,R_cdw,1.2447709568952001,1.6279826935292196,0.38321173663401953,0.9796644073593258,0.32562394774651304,0
guard,V6_off_vs_on,740017,12,S_pi,-0.09392142392102251,0.8321964579693307,0.9261178818903533,2.4916527312876755,0.9796644073593258,0
guard,V6_off_vs_on,740017,12,S_pi_dq,-0.006394085861206748,-0.24557240511847542,-0.23917831925726868,2.4916527312876755,0.9796644073593258,0
guard,V6_off_vs_on,740017,12,R_cdw,0.9319209015976646,1.295089462069695,0.3631685604720305,2.4916527312876755,0.9796644073593258,0
guard,V6_off_vs_on,740017,13,S_pi,0.34139630485413625,0.10470871545580093,-0.2366875893983353,0.9796644073593258,3.5602453879223304,0
guard,V6_off_vs_on,740017,13,S_pi_dq,-0.02368070067885567,0.0364397576339024,0.06012045831275807,0.9796644073593258,3.5602453879223304,0
guard,V6_off_vs_on,740017,13,R_cdw,1.0693642559751002,0.6519892592008336,-0.4173749967742666,0.9796644073593258,3.5602453879223304,0
guard,V6_off_vs_on,740017,14,S_pi,0.30642256685392466,0.22480602151250204,-0.08161654534142262,1.6422035742213936,2.4916527312876755,0
